,CoC,Year,Organization Name,Project Name,Project Type,Bed Type,Geo Code,Inventory Type,Total Year Round Beds,Total Seasonal Beds,PIT Count,Total Beds,State,County
102428,CA-502,2016,East Oakland Community Project (EOCP),EOCP SSP VA (Crossroads),TH,,62508,C,15,,11.0,15,CA,Oakland
102429,CA-502,2016,East Oakland Community Project (EOCP),Respite Wellness Care,ES,F,62508,C,10,,9.0,10,CA,Oakland
102430,CA-502,2016,East Oakland Community Project (EOCP),Shelter Service Program (Crossroads),ES,F,62508,C,110,,122.0,122,CA,Oakland
102431,CA-502,2016,Eden Housing,Cottonwood Place (MHSA),PSH,,61404,C,10,,10.0,10,CA,Fremont
102432,CA-502,2016,Eden Housing,South Hayward BART Family & Senior Housing,PSH,,61602,U,5,,,5,CA,Hayward
102433,CA-502,2016,EOCP / City of Oakland / OHYHC,EOCP Our House,TH,,62508,C,10,,9.0,10,CA,Oakland
102434,CA-502,2016,Family Emergency Shelter Coalition (FESCO),Les Marquis House Emergency Shelter,ES,F,61602,C,24,0.0,20.0,24,CA,Hayward
102435,CA-502,2016,FESCO,3rd St. Apartments - SHP,PSH,,61602,C,12,,12.0,12,CA,Hayward
102436,CA-502,2016,FESCO,Banyan House,TH,,61602,C,28,,27.0,28,CA,Hayward
102437,CA-502,2016,First Place for Youth,My First Place,TH,,62508,C,142,,144.0,142,CA,Oakland
102438,CA-502,2016,Fred Finch Youth Center (FFYC),Rising Oaks,TH,,62508,C,30,,28.0,30,CA,Oakland
102439,CA-502,2016,Fred Finch Youth Center (FFYC),Turning Point,TH,,60324,C,18,,15.0,18,CA,Berkeley
102440,CA-502,2016,Housing Authority of Alameda County,VASH Vouchers,PSH,,60012,N,42,,6.0,42,CA,Alameda
102441,CA-502,2016,Housing Authority of Alameda County,VASH Vouchers,PSH,,60012,C,50,,50.0,50,CA,Alameda
102442,CA-502,2016,Housing Consortium of the East Bay (HCEB),Ashland NSP - Ashland House,PSH,,63276,C,3,,3.0,3,CA,San Leandro
102443,CA-502,2016,Housing Consortium of the East Bay (HCEB),Ashland NSP - Casa Malvis,PSH,,63276,C,4,,4.0,4,CA,San Leandro
102444,CA-502,2016,Housing Consortium of the East Bay (HCEB),Ashland NSP - Dogwood House,PSH,,62034,C,3,,3.0,3,CA,Livermore
102445,CA-502,2016,Mercy Housing,Hamilton Apts,OPH,,62508,C,92,,92.0,92,CA,Oakland
102446,CA-502,2016,Oakland Catholic Worker,Oakland Catholic Worker Shelter,ES,F,62508,C,8,,7.0,8,CA,Oakland
102447,CA-502,2016,Oakland Elizabeth House,Elizabeth House,TH,,62508,C,20,,20.0,20,CA,Oakland
102448,CA-502,2016,Oakland Housing Authority,Tassafaronga Phase II,PSH,,62508,C,31,,31.0,31,CA,Oakland
102449,CA-502,2016,Operation Dignity,Ashby House,TH,,60324,C,7,,3.0,7,CA,Berkeley
102450,CA-502,2016,Operation Dignity,Dignity Commons VA GPD,TH,,60012,C,68,,66.0,68,CA,Alameda
102451,CA-502,2016,Operation Dignity,House of Dignity (HoD) VA GPD,TH,,62508,C,30,,25.0,30,CA,Oakland
102452,CA-502,2016,Operation Dignity,OD Emergency Shelter,ES,F,62508,N,20,,21.0,21,CA,Oakland
102453,CA-502,2016,RCD,1701 MLK,PSH,,62508,N,26,,26.0,26,CA,Oakland
102454,CA-502,2016,RCD,Ashland Place (TAY units),PSH,,63276,N,15,,17.0,15,CA,San Leandro
102455,CA-502,2016,RCD,Erna P. Harris Court (EPH),PSH,,60324,C,35,,33.0,35,CA,Berkeley
102456,CA-502,2016,RCD,Fox Court,PSH,,62508,C,4,,4.0,4,CA,Oakland
102457,CA-502,2016,RCD,International/Seminary,PSH,,62508,C,2,,2.0,2,CA,Oakland
102458,CA-502,2016,RCD,LLMC BIST-UA Homes,PSH,,60324,C,74,,73.0,74,CA,Berkeley
102459,CA-502,2016,RCD,Oxford Plaza,PSH,,60324,C,4,,4.0,4,CA,Berkeley
102460,CA-502,2016,RCD,Stanley,PSH,,60324,C,7,,8.0,7,CA,Berkeley
102461,CA-502,2016,RCD / Abode Services,Regent Street House,PSH,,60324,C,6,,6.0,6,CA,Berkeley
102462,CA-502,2016,Resources for Community Development (RCD),Clinton Commons,PSH,,62508,C,8,,9.0,8,CA,Oakland
102463,CA-502,2016,Resources for Community Development (RCD) / Abode,Concord House,PSH,,69001,C,8,,8.0,8,CA,Alameda County
102464,CA-502,2016,Salvation Army,Salvation Army Family Emergency Shelter,ES,F,62508,C,76,0.0,56.0,76,CA,Oakland
102465,CA-502,2016,Satellite Affordable Housing Associates,401 Fairmount Apartments,PSH,,62508,C,6,,4.0,6,CA,Oakland
102466,CA-502,2016,Satellite Affordable Housing Associates,Harmon Gardens,PSH,,60324,C,15,,15.0,15,CA,Berkeley
102467,CA-502,2016,Satellite Affordable Housing Associates,Jefferson Oaks Hotel (Savoy),PSH,,62508,N,51,,51.0,51,CA,Oakland
102468,CA-502,2016,Satellite Affordable Housing Associates,Lakeside Senior Apartments,PSH,,62508,N,32,,34.0,32,CA,Oakland
102469,CA-502,2016,Satellite Affordable Housing Associates,Merritt Crossing (6th & Oak),PSH,,62508,C,35,,35.0,35,CA,Oakland
102470,CA-502,2016,Satellite Affordable Housing Associates,SAHA Peter Babcock House,PSH,,60324,C,5,,5.0,5,CA,Berkeley
102471,CA-502,2016,Second Chance,Second Chance Shelter,ES,F,69001,C,39,0.0,38.0,39,CA,Alameda County
102472,CA-502,2016,St. Mary's Center,StMC Closer to Home Senior,PSH,,62508,C,13,,14.0,13,CA,Oakland
102473,CA-502,2016,St. Mary's Center,StMC Winter Shelter,ES,F,62508,C,0,25.0,28.0,28,CA,Oakland
102474,CA-502,2016,St. Vincent de Paul,SVDP Winter Shelter (ES),ES,F,62508,C,50,,52.0,52,CA,Oakland
102475,CA-502,2016,Women's Daytime Drop-In Center,WDDIC Bridget House,TH,,60324,C,12,,10.0,12,CA,Berkeley
102476,CA-502,2016,"Youth, Engagement, Advocacy and Housing (YEAH!)",YEAH! Winter Shelter,ES,O,60324,N,0,5.0,8.0,8,CA,Berkeley
102477,CA-502,2016,"Youth, Engagement, Advocacy and Housing (YEAH!)",YEAH! Winter Shelter,ES,O,60324,C,0,25.0,25.0,25,CA,Berkeley
102478,CA-502,2016,Yvette A Flunder Foundation,Walker House,PSH,,62508,C,6,,5.0,6,CA,Oakland
102479,CA-611,2016,City of Ventura Housing Authority,HUD Vash Vouchers,PSH,,63888,C,95,,60.0,95,CA,San Buenaventura
102480,CA-611,2016,City of Ventura Housing Authority,Tenant Based Rental Assistance,PSH,,69111,C,13,,10.0,13,CA,Ventura County
102481,CA-611,2016,Community Action of Ventura County,Community Action PSH,PSH,,62622,C,8,,3.0,8,CA,Oxnard
102482,CA-611,2016,Human Services Agency,RAIN Transitional Living Center,TH,,60516,C,65,,41.0,65,CA,Camarillo
102483,CA-611,2016,Interface Children and Family Services,Runaway and Homeless Youth Shelter,ES,F,63888,N,6,,4.0,6,CA,San Buenaventura
102484,CA-611,2016,Khepera House,Living In Fullness Everyday (L.I.F.E.),TH,,63888,C,6,,6.0,6,CA,San Buenaventura
102485,CA-611,2016,Kingdom Center,Kingdom Center Emergency Shelter - 1450,ES,F,62622,C,25,,22.0,25,CA,Oxnard
102486,CA-611,2016,Kingdom Center,Kingdom Center Transition House - 1450,TH,,62622,C,13,,4.0,13,CA,Oxnard
102487,CA-611,2016,Lighthouse Women and Children,Safe Harbor Shelter,ES,F,62622,C,22,,21.0,22,CA,Oxnard
102488,CA-611,2016,Lutheran Social Services,Conejo Valley Meal and Shelter Program,ES,F,63732,C,0,36.0,18.0,36,CA,Thousand Oaks
102489,CA-611,2016,Many Mansions,Casa de Paz,PSH,,63480,C,13,,16.0,13,CA,Simi Valley
102490,CA-611,2016,Many Mansions,D Street,PSH,,62622,C,5,,5.0,5,CA,Oxnard
102491,CA-611,2016,Many Mansions,Esseff Village,PSH,,63732,C,15,,15.0,15,CA,Thousand Oaks
102492,CA-611,2016,Many Mansions,Hillcrest Villas,PSH,,63732,C,30,,33.0,30,CA,Thousand Oaks
102493,CA-611,2016,Many Mansions,La Rahada Apartments,PSH,,63480,C,8,,7.0,8,CA,Simi Valley
102494,CA-611,2016,Many Mansions,Peppertree Apartments,PSH,,63480,C,22,,27.0,22,CA,Simi Valley
102495,CA-611,2016,Many Mansions,Richmond Terrace,PSH,,69111,C,13,,13.0,13,CA,Ventura County
102496,CA-611,2016,Ojai Valley,Family Shelter,ES,F,69111,C,0,35.0,26.0,35,CA,Ventura County
102497,CA-611,2016,Oxnard Housing Authority,VASH Vouchers,PSH,,62622,C,46,,28.0,46,CA,Oxnard
102498,CA-611,2016,Project Understanding,E Street,PSH,,62622,C,27,,17.0,27,CA,Oxnard
102499,CA-611,2016,Project Understanding,Shore at WAV,PSH,,63888,C,65,,49.0,65,CA,San Buenaventura
102500,CA-611,2016,Salvation Army,Salvation Army Emergency Shelter,ES,F,69111,C,17,,17.0,17,CA,Ventura County
102501,CA-611,2016,Salvation Army,TLC,TH,,69111,C,59,,21.0,59,CA,Ventura County
102502,CA-611,2016,Samaritan Center,PADS Winter Shelter,ES,F,63480,C,0,30.0,23.0,30,CA,Simi Valley
102503,CA-611,2016,Society of St. Vincent de Paul,Winter Warming Shelter,ES,F,62622,C,0,130.0,138.0,130,CA,Oxnard
102504,CA-611,2016,Turning Point Foundation,Our Place Shelter,SH,,63888,C,10,,10.0,10,CA,San Buenaventura
102505,CA-611,2016,Turning Point Foundation,River Haven,TH,,69111,C,20,,21.0,20,CA,Ventura County
102506,CA-611,2016,Turning Point Foundation,Stevenson Place,PSH,,63888,C,10,,9.0,10,CA,San Buenaventura
102507,CA-611,2016,Turning Point Foundation,Veterans Transitional Housing,TH,,63888,N,10,,10.0,10,CA,San Buenaventura
102508,CA-611,2016,Turning Point Foundation,Wooley House Permanent Housing,PSH,,62622,C,7,,6.0,7,CA,Oxnard
102509,CA-611,2016,Turning Point Foundation,Wooley House Permanent II,PSH,,62622,C,8,,6.0,8,CA,Oxnard
102510,CA-611,2016,Ventura County Behavorial Health Department,Castillo Del Sol,PSH,,63888,U,19,,,19,CA,San Buenaventura
102511,CA-611,2016,Ventura County Behavorial Health Department,East County and Oxnard Tenant Based Rental Assistance,PSH,,69111,C,22,,3.0,22,CA,Ventura County
102512,CA-611,2016,Ventura County Behavorial Health Department,El Patio Hotel,PSH,,63888,C,16,,9.0,16,CA,San Buenaventura
102513,CA-611,2016,Ventura County Behavorial Health Department,Harvard Place,PSH,,63888,C,10,,10.0,10,CA,San Buenaventura
102514,CA-611,2016,Ventura County Behavorial Health Department,Paseo De Luz,PSH,,62622,C,24,,24.0,24,CA,Oxnard
102515,CA-611,2016,Ventura County Behavorial Health Department,Paseo Santa Clara/Paseo Del Rio,PSH,,62622,C,15,,15.0,15,CA,Oxnard
102516,CA-611,2016,Ventura County Behavorial Health Department,Villa Calleguas,PSH,,60516,C,23,,23.0,23,CA,Camarillo
102517,CA-611,2016,Ventura County Rescue Mission,Emergency Shelter,ES,F,62622,C,36,,28.0,36,CA,Oxnard
102518,CA-611,2016,Ventura County Rescue Mission,Transitional Housing Project,TH,,62622,C,56,,49.0,56,CA,Oxnard
102519,CA-607,2016,Affordable Housing Services,Navarro House,PSH,,62724,C,6,,6.0,6,CA,Pasadena
102520,CA-607,2016,Door of Hope Inc.,Transitional Housing,TH,,62724,C,40,,40.0,40,CA,Pasadena
102521,CA-607,2016,Family Hope Inc.,Elizabeth House,TH,,62724,C,11,,8.0,11,CA,Pasadena
102522,CA-607,2016,Friends In Deed,Bad Weather Shelter,ES,F,62724,C,0,150.0,42.0,150,CA,Pasadena
102523,CA-607,2016,Pacific Clinics,Casa Maria,TH,,62724,C,13,,10.0,13,CA,Pasadena
102524,CA-607,2016,Pacific Clinics,Hestia House,PSH,,62724,C,8,,8.0,8,CA,Pasadena
102525,CA-607,2016,Union Station Homeless Services,Adult Center,ES,F,62724,C,36,,29.0,36,CA,Pasadena
102526,CA-607,2016,Union Station Homeless Services,Centennial Place,PSH,,62724,C,111,,110.0,111,CA,Pasadena
102527,CA-607,2016,Union Station Homeless Services,Euclid Villa,PSH,,62724,C,46,,46.0,46,CA,Pasadena
102528,CA-607,2016,Union Station Homeless Services,Family Center,ES,F,62724,C,26,0.0,23.0,26,CA,Pasadena
102529,CA-607,2016,Union Station Homeless Services,Transitional Housing Program,TH,,62724,C,20,,20.0,20,CA,Pasadena
102530,CA-516,2016,Crossroads Ministries,Crossroad,ES,F,69035,C,10,,8.0,10,CA,Lassen County
102531,CA-516,2016,Crossroads Ministries,Crossroads Family,TH,,69035,C,5,,4.0,5,CA,Lassen County
102532,CA-516,2016,Crossroads Ministries,Grace Gables,ES,F,69035,C,9,,9.0,9,CA,Lassen County
102533,CA-516,2016,Crossroads Ministries,Philemon House,TH,,69035,C,10,,8.0,10,CA,Lassen County
102534,CA-516,2016,Crossroads Ministries,Samaritan Hous,ES,F,69035,C,6,,6.0,6,CA,Lassen County
102535,CA-516,2016,FaithWorks Community Coalition,Francis Court,TH,,62958,C,52,,28.0,52,CA,Redding
102536,CA-516,2016,FaithWorks Community Coalition,Francis Court II,TH,,62958,C,16,,10.0,16,CA,Redding
102537,CA-516,2016,FaithWorks Community Coalition,House of Cornelius,TH,,62958,C,10,,7.0,10,CA,Redding
102538,CA-516,2016,Good News Rescue Mission,House of Grace,TH,,62958,C,25,,23.0,25,CA,Redding
102539,CA-516,2016,Good News Rescue Mission,House of Hope,ES,F,62958,C,50,0.0,35.0,50,CA,Redding
102540,CA-516,2016,Good News Rescue Mission,Men's New Life Program,TH,,62958,C,50,,21.0,50,CA,Redding
102541,CA-516,2016,Good News Rescue Mission,Men's Shelter,ES,F,62958,C,150,0.0,78.0,200,CA,Redding
102542,CA-516,2016,Good News Rescue Mission,Men's Tranistional Housing,TH,,62958,C,6,,6.0,6,CA,Redding
102543,CA-516,2016,Good News Rescue Mission,Women's New Life Program,TH,,62958,N,22,,11.0,22,CA,Redding
102544,CA-516,2016,Northern Valley Catholic Social Service,New Path/Partners in Housing,PSH,,62958,C,25,,25.0,25,CA,Redding
102545,CA-516,2016,Northern Valley Catholic Social Service,Partners in Housing II,PSH,,62958,C,9,,8.0,9,CA,Redding
102546,CA-516,2016,Northern Valley Catholic Social Service,Pine Street Place,PSH,,62958,C,10,,10.0,10,CA,Redding
102547,CA-516,2016,One Safe Place,One Safe Place,ES,F,62958,C,29,,23.0,29,CA,Redding
102548,CA-516,2016,Plumas County District Attorney,Alternative Sentencing,ES,F,69063,C,2,,1.0,2,CA,Plumas County
102549,CA-516,2016,Plumas County Intervention and Resource Center,Emergency Shelter Assistance Program,ES,V,69063,C,8,,8.0,8,CA,Plumas County
102550,CA-516,2016,Plumas County Intervention and Resource Center,Mental Health Transitional Housing,TH,,69063,C,1,,1.0,1,CA,Plumas County
102551,CA-516,2016,Plumas County Intervention and Resource Center,Transitional Housing for Women Program,TH,,69063,C,6,,5.0,6,CA,Plumas County
102552,CA-516,2016,Plumas County Intervention and Resource Center,Transitional Housing Program,TH,,69063,C,3,,1.0,3,CA,Plumas County
102553,CA-516,2016,Redding Veterans Resource Center,Park Marina Transitional House,TH,,62958,C,12,,4.0,12,CA,Redding
102554,CA-505,2016,Anka Behavioral Health,East County Shelter,ES,F,60102,C,20,0.0,22.0,22,CA,Antioch
102555,CA-505,2016,Anka Behavioral Health,GPD-Veteran Transitional Program/Casa Verde,TH,,60102,C,12,,12.0,12,CA,Antioch
102556,CA-505,2016,Bay Area Rescue Mission,Men's Emergency Shelter,ES,F,69013,C,50,0.0,43.0,50,CA,Contra Costa County
102557,CA-505,2016,Bi-Bett Corporation,Uilkema House,TH,,69013,C,12,,12.0,12,CA,Contra Costa County
102558,CA-505,2016,Contra Costa County Housing Authority,S+C Lakeside,PSH,,62790,C,4,,4.0,4,CA,Pittsburg
102559,CA-505,2016,Contra Costa County Housing Authority,S+C Villa Vasconcellos,PSH,,63942,C,5,,5.0,5,CA,Walnut Creek
102560,CA-505,2016,Contra Costa County Housing Authority,Shelter Plus Care Rental Assistance Program,PSH,,69013,C,494,,494.0,494,CA,Contra Costa County
102561,CA-505,2016,Contra Costa Health Services/Homeless Program,Destination Home,PSH,,69013,C,12,,12.0,12,CA,Contra Costa County
102562,CA-505,2016,Contra Costa Health Services/Homeless Program,Permanent Connections,PSH,,69013,C,9,,9.0,9,CA,Contra Costa County
102563,CA-505,2016,Contra Costa Health Services/Homeless Program,Philip Dorn Respite Center,ES,F,69013,C,26,0.0,18.0,26,CA,Contra Costa County
102564,CA-505,2016,Contra Costa Health Services/Homeless Programs,Appian House: Youth,TH,,69013,C,6,,6.0,6,CA,Contra Costa County
102565,CA-505,2016,Contra Costa Health Services/Homeless Programs,Bissell Cottages,TH,,63000,C,8,,8.0,8,CA,
102566,CA-505,2016,Contra Costa Health Services/Homeless Programs,Calli House Youth Shelter,ES,F,63000,C,18,0.0,12.0,18,CA,
102567,CA-505,2016,Contra Costa Interfaith Housing,Garden Parks Apartments,PSH,,69013,C,74,,74.0,74,CA,Contra Costa County
102568,CA-505,2016,East Bay Community Recovery Project,East Bay Community Recovery Project SSVF Rapid Rehousing,RRH,,69013,C,1,,1.0,1,CA,Contra Costa County
102569,CA-505,2016,Greater Richmond Interfaith Program,Emergency Shelter,ES,F,63000,C,75,,60.0,75,CA,
102570,CA-505,2016,Greater Richmond Interfaith Program,Permanent Housing for People with Disabilities,PSH,,63000,C,9,,8.0,9,CA,
102571,CA-505,2016,Interfaith Council of Contra  Costa,Winter Nights Shelter,ES,O,69013,C,0,30.0,31.0,30,CA,Contra Costa County
102572,CA-505,2016,Resources for Community Development,Lakeside Apartments,PSH,,60810,C,32,,34.0,32,CA,Concord
102573,CA-505,2016,Rubicon Programs Inc.,Giant Road,PSH,,63000,C,27,,27.0,27,CA,
102574,CA-505,2016,Rubicon Programs Inc.,Idaho Apartments,PSH,,69013,C,28,,27.0,28,CA,Contra Costa County
102575,CA-505,2016,Rubicon Programs Inc.,West Richmond Apartments,PSH,,63000,C,4,,4.0,4,CA,
102576,CA-505,2016,SHELTER Inc.,Mary McGovern House,PSH,,60810,C,5,,4.0,5,CA,Concord
102577,CA-505,2016,SHELTER Inc.,Mountain View House,ES,F,60810,C,39,,39.0,39,CA,Concord
102578,CA-505,2016,SHELTER Inc.,Next Step,PSH,,69013,C,3,,3.0,3,CA,Contra Costa County
102579,CA-505,2016,SHELTER Inc.,Pittsburg Family Center,TH,,62790,C,20,,20.0,20,CA,Pittsburg
102580,CA-505,2016,SHELTER Inc.,Sunset House,PSH,,62790,C,8,,2.0,8,CA,Pittsburg
102581,CA-505,2016,SHELTER Inc.,Transitional Housing Partnership-Permanent Housing,PSH,,60810,C,45,,45.0,45,CA,Concord
102582,CA-505,2016,Trinity Center,Trinity Winter Shelter,ES,F,69013,N,0,36.0,36.0,36,CA,Contra Costa County
102583,CA-608,2016,ABC Recovery Center,ABC Permanent Housing,PSH,,69065,C,22,,11.0,22,CA,Riverside County
102584,CA-608,2016,ABC Recovery Center,Transitional Living Village,TH,,69065,C,40,,34.0,40,CA,Riverside County
102585,CA-608,2016,City of Riverside,City of Riverside Rapid Re-Housing,RRH,,63048,N,44,,44.0,44,CA,Riverside
102586,CA-608,2016,City of Riverside,Riverside PSH - Chronically Homeless,PSH,,63048,C,8,,8.0,8,CA,Riverside
102587,CA-608,2016,City of Riverside,Riverside PSH - Disabled,PSH,,63048,C,11,,11.0,11,CA,Riverside
102588,CA-608,2016,Coachella Valley Rescue Mission,County Overnight Shelter,ES,F,69065,C,75,0.0,72.0,75,CA,Riverside County
102589,CA-608,2016,Coachella Valley Rescue Mission,Family Program,ES,F,69065,C,26,0.0,16.0,26,CA,Riverside County
102590,CA-608,2016,Coachella Valley Rescue Mission,Men's Gateway Prog.,ES,F,69065,C,64,0.0,61.0,64,CA,Riverside County
102591,CA-608,2016,Coachella Valley Rescue Mission,Men's New Life Program,ES,F,69065,C,40,0.0,34.0,40,CA,Riverside County
102592,CA-608,2016,Coachella Valley Rescue Mission,Women's Gateway  Prog.,ES,F,69065,C,30,0.0,28.0,30,CA,Riverside County
102593,CA-608,2016,Coachella Valley Rescue Mission,Women's New Life Program,ES,F,69065,C,20,0.0,15.0,20,CA,Riverside County
102594,CA-608,2016,Community Catalysts of California,VCS SSVF Rapid Re-Housing,RRH,,63048,N,5,,5.0,5,CA,Riverside
102595,CA-608,2016,County Housing Authority,Enhanced Housing,PSH,,69065,C,10,,4.0,10,CA,Riverside County
102596,CA-608,2016,County Housing Authority,Project Based / OSH,PSH,,69065,C,13,,11.0,13,CA,Riverside County
102597,CA-608,2016,County Housing Authority,Street to Home,PSH,,69065,C,13,,13.0,13,CA,Riverside County
102598,CA-608,2016,County Housing Authority,Tenant based - All Cnty 1 Chronic,PSH,,69065,C,32,,32.0,32,CA,Riverside County
102599,CA-608,2016,County Housing Authority,Tenant based - All Cnty 2 Chronic,PSH,,69065,C,25,,25.0,25,CA,Riverside County
102600,CA-608,2016,County Housing Authority,Tenant based-All County Cons.,PSH,,69065,C,92,,70.0,92,CA,Riverside County
102601,CA-608,2016,County Housing Authority,VASH - Vet Assisted Suportive Housing,PSH,,69065,C,908,,699.0,908,CA,Riverside County
102602,CA-608,2016,Department of Mental Health,Coachella Valley PH 'The Path',PSH,,62676,C,25,,20.0,25,CA,Palm Springs
102603,CA-608,2016,Department of Mental Health,HHOPE Permanent Housing,PSH,,69065,C,86,,85.0,86,CA,Riverside County
102604,CA-608,2016,Department of Mental Health,Men's Permanent Housing,PSH,,63048,C,18,,15.0,18,CA,Riverside
102605,CA-608,2016,Department of Mental Health,Rapid Re-Housing,RRH,,69065,C,30,,30.0,30,CA,Riverside County
102606,CA-608,2016,Department of Mental Health,Riverside PH 'The Place',PSH,,69065,C,25,,23.0,25,CA,Riverside County
102607,CA-608,2016,Department of Mental Health,Women's Permanent Housing,PSH,,63048,C,18,,18.0,18,CA,Riverside
102608,CA-608,2016,Help for Future Leaders,Transitional Housing for Veterans,TH,,62670,C,13,,13.0,13,CA,Palm Desert
102609,CA-608,2016,Jewish Family Services,Desert Horizon,PSH,,62676,C,18,,17.0,18,CA,Palm Springs
102610,CA-608,2016,Jewish Family Services,Desert Vista,PSH,,69065,C,40,,38.0,40,CA,Riverside County
102611,CA-608,2016,Jewish Family Services,Roys Desert Resource Center,ES,F,62676,C,80,0.0,73.0,80,CA,Palm Springs
102612,CA-608,2016,LightHouse Social Service Centers,Lighthouse SSC Permanent Housing for Disabled Women with Children,PSH,,62367,C,36,,30.0,36,CA,Moreno Valley
102613,CA-608,2016,LightHouse Social Service Centers,Lighthouse SSC Rapid Rehousing,RRH,,69065,N,37,,37.0,37,CA,Riverside County
102614,CA-608,2016,LightHouse Social Service Centers,LSSC Priority 1/Surge SSVF Program,RRH,,69065,N,13,,13.0,13,CA,Riverside County
102615,CA-608,2016,LightHouse Social Service Centers,LSSC Renewal SSVF Program,RRH,,69065,N,22,,22.0,22,CA,Riverside County
102616,CA-608,2016,Lighthouse Treatment Center,Transitional Living Services for Veterans,TH,,62367,C,12,,12.0,12,CA,Moreno Valley
102617,CA-608,2016,Lutheran Social Services,Genesis,RRH,,63048,C,12,,12.0,12,CA,Riverside
102618,CA-608,2016,Martha's Village & Kitchen Inc.,Martha's Village & Kitchen Transitional Housing,TH,,69065,C,120,,108.0,120,CA,Riverside County
